#0_step_0,#0_step_1
-6.232577e-11,-7.710936e-11
-6.253427e-11,-7.686813e-11
-6.2760644e-11,-7.659729e-11
-6.3004796e-11,-7.6295095e-11
-6.326658e-11,-7.595926e-11
-6.354579e-11,-7.5586384e-11
-6.3842036e-11,-7.517194e-11
-6.4154806e-11,-7.4710606e-11
-6.448323e-11,-7.4196996e-11
-6.48261e-11,-7.3626646e-11
-6.51817e-11,-7.299718e-11
-6.5547665e-11,-7.2309166e-11
-6.592085e-11,-7.1567224e-11
-6.6297155e-11,-7.078023e-11
-6.667137e-11,-6.9961245e-11
-6.703703e-11,-6.9127086e-11
-6.738625e-11,-6.82971e-11
-6.770977e-11,-6.74918e-11
-6.79969e-11,-6.673082e-11
-6.823586e-11,-6.603065e-11
-6.841417e-11,-6.5402635e-11
-6.851934e-11,-6.485142e-11
-6.8539806e-11,-6.4374346e-11
-6.84657e-11,-6.3961544e-11
-6.828981e-11,-6.3597135e-11
-6.800806e-11,-6.326104e-11
-6.7619764e-11,-6.293214e-11
-6.71277e-11,-6.2592535e-11
-6.653803e-11,-6.2231914e-11
-6.5860366e-11,-6.1848554e-11
-6.510769e-11,-6.1445286e-11
-6.429601e-11,-6.102152e-11
-6.344348e-11,-6.0567495e-11
-6.256901e-11,-6.0068256e-11
-6.169095e-11,-5.95128e-11
-6.0825914e-11,-5.8896554e-11
-5.998803e-11,-5.82169e-11
-5.9188446e-11,-5.7470178e-11
-5.8435354e-11,-5.6654497e-11
-5.7734047e-11,-5.5776096e-11
-5.7087352e-11,-5.4852616e-11
-5.6495836e-11,-5.390899e-11
-5.595819e-11,-5.296994e-11
-5.5471218e-11,-5.2052425e-11
-5.5029932e-11,-5.1161363e-11
-5.4627403e-11,-5.0291223e-11
-5.425461e-11,-4.9432215e-11
-5.390056e-11,-4.8576244e-11
-5.355218e-11,-4.7719568e-11
-5.3194744e-11,-4.6863798e-11
-5.281231e-11,-4.601657e-11
-5.2388517e-11,-4.519001e-11
-5.190774e-11,-4.439716e-11
-5.1356357e-11,-4.3648852e-11
-5.0724196e-11,-4.2952728e-11
-5.0005593e-11,-4.2314017e-11
-4.9200137e-11,-4.1736985e-11
-4.831262e-11,-4.12256e-11
-4.7352518e-11,-4.0782423e-11
-4.6332955e-11,-4.0406185e-11
-4.5269708e-11,-4.0090042e-11
-4.418036e-11,-3.9821955e-11
-4.308399e-11,-3.958706e-11
-4.200107e-11,-3.9370347e-11
-4.0953217e-11,-3.9158763e-11
-3.9962367e-11,-3.8942655e-11
-3.9049104e-11,-3.8716346e-11
-3.8230773e-11,-3.8478e-11
-3.7520025e-11,-3.8229094e-11
-3.692427e-11,-3.7973936e-11
-3.6446082e-11,-3.7718977e-11
-3.6084063e-11,-3.747202e-11
-3.5833968e-11,-3.7241436e-11
-3.5689687e-11,-3.7035604e-11
-3.5643995e-11,-3.686235e-11
-3.568859e-11,-3.6728516e-11
-3.5813456e-11,-3.6639268e-11
-3.6006094e-11,-3.659744e-11
-3.6251505e-11,-3.6603044e-11
-3.6533155e-11,-3.665277e-11
-3.68346e-11,-3.6740118e-11
-3.7141023e-11,-3.6855928e-11
-3.744011e-11,-3.6989474e-11
-3.77224e-11,-3.7129758e-11
-3.798131e-11,-3.7266697e-11
-3.8212915e-11,-3.7392072e-11
-3.841562e-11,-3.7500034e-11
-3.8589687e-11,-3.7587187e-11
-3.87367e-11,-3.7652492e-11
-3.8859103e-11,-3.7696905e-11
-3.8959724e-11,-3.772306e-11
-3.904148e-11,-3.773471e-11
-3.9107155e-11,-3.7736148e-11
-3.9159287e-11,-3.773138e-11
-3.9200133e-11,-3.7723442e-11
-3.9231597e-11,-3.7714054e-11
-3.9255304e-11,-3.7703687e-11
-3.9272616e-11,-3.7692016e-11
-3.9284624e-11,-3.7678357e-11
-3.929228e-11,-3.7662075e-11
-3.9296302e-11,-3.7642733e-11
-3.9297305e-11,-3.7620185e-11
