#0_step_0,#0_step_1
1.4106069e-09,-1.1355563e-09
1.2641888e-09,-2.9750944e-09
1.3037175e-09,-2.0334523e-09
1.3391567e-09,-2.5971814e-09
7.533109e-10,-2.5261009e-09
-9.1724225e-11,-3.2604472e-09
3.9130352e-10,-4.1285317e-09
-5.9250616e-10,-4.015813e-09
4.9087073e-10,-4.065125e-09
-8.5360846e-10,-4.3998547e-09
4.79889e-11,-4.4246344e-09
-7.1219655e-11,-4.8179105e-09
-1.1820876e-09,-5.2859983e-09
-1.0741149e-09,-6.2496497e-09
-1.4735578e-09,-7.3642736e-09
-4.869336e-10,-6.512998e-09
5.2533623e-11,-6.1179906e-09
-2.3822273e-09,-6.024525e-09
-9.418688e-10,-6.4813976e-09
-2.1037196e-09,-9.081854e-09
-1.8156466e-09,-8.779297e-09
-2.5527318e-09,-9.239636e-09
-2.1704694e-09,-8.778153e-09
-1.7790647e-09,-8.620689e-09
-1.4028154e-09,-1.03006785e-08
-3.8942396e-09,-1.1087003e-08
-3.5349423e-09,-1.1704362e-08
-3.309274e-09,-1.0794631e-08
-4.1985824e-09,-9.264031e-09
-4.1040984e-09,-8.675755e-09
-5.349098e-09,-9.3561265e-09
-6.1274847e-09,-9.752048e-09
-5.480353e-09,-1.0352614e-08
-5.0511346e-09,-9.452149e-09
-5.110464e-09,-1.08391855e-08
-6.266286e-09,-9.586837e-09
-5.9833325e-09,-1.0319725e-08
-7.504255e-09,-1.0974399e-08
-7.409548e-09,-1.0854739e-08
-7.412339e-09,-1.0485076e-08
-7.047002e-09,-1.0592559e-08
-7.617993e-09,-1.119038e-08
-8.0831155e-09,-1.1604252e-08
-8.319419e-09,-1.0749985e-08
-7.252434e-09,-1.2277769e-08
-8.317643e-09,-1.2446866e-08
-7.4169257e-09,-1.2505547e-08
-8.925147e-09,-1.2847584e-08
-8.51536e-09,-1.3854015e-08
-8.000396e-09,-1.4136899e-08
-6.9609056e-09,-1.2887051e-08
-6.9330994e-09,-1.2434249e-08
-6.1656196e-09,-1.0910398e-08
-6.4969705e-09,-1.13590675e-08
-5.92766e-09,-1.0304443e-08
-5.7961804e-09,-9.289034e-09
-6.098202e-09,-1.0990702e-08
-6.998436e-09,-1.0834268e-08
-6.740416e-09,-1.1416167e-08
-7.4350863e-09,-1.1744293e-08
-7.941625e-09,-1.1451144e-08
-6.8429613e-09,-1.1675065e-08
-8.335464e-09,-1.1536367e-08
-6.7348878e-09,-1.0764003e-08
-6.894834e-09,-1.1573881e-08
-5.0516293e-09,-1.1580516e-08
-6.331296e-09,-1.0052348e-08
-5.1541575e-09,-1.1416075e-08
-4.8284567e-09,-1.18108945e-08
-5.1116964e-09,-1.1085713e-08
-5.5873173e-09,-1.1961056e-08
-4.904298e-09,-1.1070512e-08
-4.3378785e-09,-1.0895863e-08
-4.822581e-09,-9.824552e-09
-5.9867515e-09,-1.073955e-08
-4.691281e-09,-1.0913675e-08
-4.2559476e-09,-1.0199463e-08
-4.0079184e-09,-9.976863e-09
-3.7910644e-09,-1.0503046e-08
-3.9266794e-09,-1.0218541e-08
-3.7685877e-09,-1.0250198e-08
-2.8239011e-09,-1.0015928e-08
-3.024434e-09,-9.8719735e-09
-3.1610692e-09,-8.836369e-09
-3.887961e-09,-8.463377e-09
-3.751905e-09,-7.603214e-09
-3.5880348e-09,-8.496063e-09
-3.3033807e-09,-9.416319e-09
-2.2042426e-09,-9.657816e-09
-1.8759456e-09,-8.594199e-09
-2.2343818e-09,-9.091299e-09
-2.9879144e-09,-8.948974e-09
-1.4102793e-09,-8.135327e-09
-2.9014602e-09,-7.0275616e-09
-2.1682447e-09,-7.2970323e-09
-2.0851965e-09,-6.207377e-09
-2.143451e-09,-7.989387e-09
-2.7577296e-09,-8.803509e-09
-2.348972e-09,-9.949512e-09
-1.5208478e-09,-9.120028e-09
-2.1068904e-09,-8.940207e-09
-2.2944842e-09,-8.492846e-09
-2.317744e-09,-8.124215e-09
-2.107535e-09,-8.079551e-09
-1.3796801e-09,-7.904114e-09
-1.449658e-09,-7.552789e-09
-2.0837314e-09,-8.018657e-09
-1.0350114e-09,-7.0128805e-09
-1.526827e-09,-6.6504504e-09
-7.964992e-10,-7.524635e-09
-1.5407148e-09,-7.193143e-09
-1.1331455e-09,-7.943016e-09
-1.0388796e-09,-8.357864e-09
-6.0909666e-10,-8.691755e-09
-6.3013333e-10,-8.275381e-09
-9.1300334e-10,-7.535066e-09
-2.0124633e-09,-7.740757e-09
-1.4260785e-09,-9.367622e-09
-1.1264241e-09,-8.22257e-09
-1.7984343e-09,-9.352069e-09
-1.5601607e-09,-8.536991e-09
-8.0115453e-10,-8.649151e-09
-9.1171176e-10,-9.216631e-09
-4.1287834e-10,-1.0858934e-08
-1.4702903e-09,-1.1005282e-08
-1.1272826e-09,-1.0402819e-08
-6.4610717e-10,-1.01472555e-08
-4.5270632e-10,-8.866468e-09
-5.7846156e-10,-9.846096e-09
-7.3411716e-10,-9.399173e-09
-1.0220894e-09,-9.655884e-09
-4.8494464e-10,-9.895954e-09
-4.888555e-10,-8.080158e-09
-9.561856e-10,-9.16559e-09
-9.1872804e-10,-9.254825e-09
-1.8160458e-09,-9.208542e-09
-1.3615568e-09,-9.950898e-09
-2.4766167e-09,-8.92006e-09
-2.3934357e-09,-9.497911e-09
-2.7397793e-09,-8.631808e-09
-1.8410715e-09,-7.472057e-09
-2.082198e-09,-7.203549e-09
-2.2150337e-09,-7.5526625e-09
-3.4933714e-09,-7.027913e-09
-2.1893336e-09,-7.619811e-09
-3.062486e-09,-6.937603e-09
-3.6337036e-09,-6.2215726e-09
-4.332782e-09,-6.8876824e-09
-3.5002086e-09,-6.7940276e-09
-4.0377612e-09,-6.266448e-09
-3.920934e-09,-5.1951243e-09
-4.122545e-09,-6.9334027e-09
-4.887446e-09,-5.9845817e-09
-5.2854316e-09,-5.1873204e-09
-5.08551e-09,-5.640143e-09
-4.742124e-09,-5.904026e-09
-3.9539216e-09,-5.793094e-09
-4.2741397e-09,-5.547572e-09
-6.588961e-09,-4.313259e-09
-4.900364e-09,-3.4430614e-09
-5.5620446e-09,-2.769581e-09
-4.7653743e-09,-2.7004017e-09
-4.911209e-09,-2.6391782e-09
-5.6291882e-09,-2.015419e-09
-6.626056e-09,-1.5672299e-09
-7.0293176e-09,-1.7559364e-09
-7.60305e-09,-1.2710523e-09
-7.585211e-09,-9.422992e-10
-5.9097207e-09,-6.8193035e-10
-6.731772e-09,-4.7331017e-10
-6.39142e-09,-3.072109e-10
-6.780076e-09,-1.75893e-10
-6.3979426e-09,-7.271444e-11
-5.238919e-09,-5.910604e-10
-6.4600947e-09,-3.2984523e-10
-6.6245236e-09,-1.94933e-10
-6.288411e-09,-9.499459e-11
-5.5696914e-09,-1.630628e-11
-5.6668705e-09,4.5888047e-11
-6.0260548e-09,9.48527e-11
-5.530509e-09,1.3317208e-10
-4.7955306e-09,1.6294223e-10
-4.5277817e-09,1.8587452e-10
-5.1528093e-09,2.0336491e-10
-4.748723e-09,2.1654553e-10
-5.309989e-09,2.2632811e-10
-5.0771103e-09,2.3344215e-10
-3.755093e-09,2.3846788e-10
-3.8800736e-09,2.4186475e-10
-3.6243537e-09,2.4399527e-10
-3.6144705e-09,2.451445e-10
-3.9455386e-09,2.4553587e-10
-4.262019e-09,2.4534447e-10
-4.002672e-09,2.4470687e-10
-3.2615524e-09,2.4372956e-10
-2.8535618e-09,2.4249536e-10
-3.3555903e-09,2.4106847e-10
-3.505295e-09,2.3949864e-10
-3.1188325e-09,2.378244e-10
-2.8596487e-09,2.3607533e-10
